NAME,URL,Job,Person,Year
"Sidi-Bou-Aouane, Société Anonyme d'Exploitations Minières",https://dfih.fr/issuers/4527,Administrateur,Marcel Biver,1927
"Sidi-Bou-Aouane, Société Anonyme d'Exploitations Minières",https://dfih.fr/issuers/4527,Administrateur,Baron G. de Bellescize,1933
"Sidi-Bou-Aouane, Société Anonyme d'Exploitations Minières",https://dfih.fr/issuers/4527,Administrateur,comte Henri de Langle,1933
"Sidi-Bou-Aouane, Société Anonyme d'Exploitations Minières",https://dfih.fr/issuers/4527,Administrateur,Jean Georges Bousquet,1933
"Sidi-Bou-Aouane, Société Anonyme d'Exploitations Minières",https://dfih.fr/issuers/4527,Administrateur,P. F. Boissier,1933
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Vice-Président,Albert Montamat,1940
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,A. Gavoty,1940
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Albert Montamat,1940
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,J. Nauges,1940
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Nicolas Zarifi,1940
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Commissaire des comptes,L. Paternac,1940
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Gérard de Cazalet,1945
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Président,Edouard de Cazalet,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Vice-Président,A. Gavoty,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Antonin Ders,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Jean Aubert (1),1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Joseph-Honoré Ricard,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Paul Montamat,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Théodore Zarifi,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Commissaire des comptes,L. Gueydan,1948
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Vice-Président,Paul Montamat,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Président directeur général,Edouard de Cazalet,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,André Hérisson,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Ed. Fermaud,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Georges-Michel Zarifi,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Gérard de Cazalet,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,H. Coeytaux,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Paul Le Cesne,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Pierre Aubert (1),1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,R. Dame,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Administrateur,Théodore Mitaranga,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Commissaire des comptes,Ch. Tousche,1953
Société Agricole et Immobilière Franco-Africaine (Enfida),https://dfih.fr/issuers/3912,Commissaire des comptes,L. Follo,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,A. Taraud,1923
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Jean-David-Daniel Beigbeder,1923
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Pierre Jurien de la Gravière,1923
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,A. Tillière,1927
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,D. Beigbeber,1927
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,R. Galoppe,1927
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Président,R. Galoppe,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,A. Tellière,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,comte Ch. de Saint-Léon,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Edmond-Valéry Philippar,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,G. Bouffé,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Jean-Marcel-Victor Trélat,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,L. Bertrand,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Louis Beigbeder,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Pierre Jurien de la Gravière,1933
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,L. Bertrand,1940
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Eugène Mirabaud,1945
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Louis Renaudin,1945
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Commissaire des comptes,G. Bonnel,1945
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Président,Edmond Dupont,1948
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,A. Laguens,1948
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Eugène Mirabaud,1948
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Jean Pallier,1948
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Louis Renaudin,1948
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Vice-Président,Jean Pallier,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Directeur Général,A. Laguens,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Président directeur général,Edmond Dupont,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,G. Bouffé,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,J. Thierry,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Jean Brugère,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Louis Beigbeder,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,Louis Renaudin,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Administrateur,M. de Ballliencourt-Courcol,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Commissaire des comptes,Charles Berthault,1953
Société Algérienne de produits Chimiques et d'Engrais,https://dfih.fr/issuers/4655,Commissaire des comptes,Henry Picquet,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur Délégué,Consortium du Nord,1940
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Président,Jean York,1940
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,B.-M. Moline,1940
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,Jacques Fastout,1940
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,Mme L. Fastout,1940
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,Charles de Fréville de Lorme,1948
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Commissaire des comptes,J. Reiser,1948
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Président,M. Cossé,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,J. Comparat,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,J. Petibon,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,Le Ménestrel,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,M. Belloy,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Administrateur,Ph. Deros,1953
Société Anonyme du Domaine de Potinville,https://dfih.fr/issuers/3876,Commissaire des comptes,J. Wismer,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Administrateur Délégué,W. Gittens,1948
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Administrateur,G. Bouhoulis,1948
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Suppléant,J. Morana,1948
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Président,Demetrius Zafiropoulo,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Administrateur,E. Michenot,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Administrateur,G. Bouboulis,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Administrateur,Georges-Etienne Zafiropoulo,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Commissaire des comptes,J. Morana,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Commissaire des comptes,Joseph d’Hérouville,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Commissaire des comptes,M. Comte,1953
Société Anonyme Française du Djebel Hallouf,https://dfih.fr/issuers/4521,Directeur Adjoint,W. Gittens,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur Délégué,J. de Lapeyrière,1940
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Président,Jean Hersent,1940
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,Gilbert Hersent,1940
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,A. de Seroux,1948
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,J. de Lapeyrière,1948
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Président,Gilbert Hersent,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Vice-Président,J. de Lapeyrière,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Sous Directeur Général,A. de Seroux,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,baron Pierre Perrin de Brichambaut,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,Jean Brugère,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,R. Ménétrier,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur,René Boulle,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Commissaire des comptes,Georges Renault,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Commissaire des comptes,J. Bedhet,1953
Société d'Energie Electrique de la Ville de Bizerte,https://dfih.fr/issuers/4745,Administrateur Directeur Général,A. de Seroux,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,baron William del Marmol,1912
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,de Macar,1912
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Emile Dupont,1912
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,F. Braconnier,1912
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Léon Lefébure,1912
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,"Marie, Emmanuel, Henri, Paul-Eugène Lefébure",1912
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,J. Nagelmackers,1917
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,L. Lavessière,1917
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Paul Van Hoegaerden,1917
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Sloet de Oldruitenborgh,1917
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Janssen,1923
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Paul Van Hoegaerden,1923
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,baron Henri Hottinguer,1927
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,E. Digneffe,1927
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,G. Theunis,1927
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Président,E. Digneffe,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Vice-Président,André Aron,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,de Freycinet,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Edgar Calley Saint-Paul de Sinçay,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,G. Theums,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Galopin,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Gaston Calley Saint-Paul de Sinçay,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Henri Lambert,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,P. Nagelmackers,1933
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Président,A. Galopin,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,A. Dewandre,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Baron Yves del Marmol,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Pierre Lion,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Vicomte A. Audren de Kerdral,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Vice-Président,Henri Aron,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,baron Josse-Louis Allard,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Edgar Sengiers,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,L. Calmeau,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,P. Nagelmackers,1940
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,baron de Macar,1945
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,President-Commissaire,Vicomte A. Audren de Kerdral,1945
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,A. Demandre,1945
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Edgar Sengiers,1945
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,H. Saulces de Freycinet,1945
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Président,G. Blaise,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Audren de Xerdrel,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,G. Dupont-Biar,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Gérard Nagelmackers,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Pierre Lion,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Vicomte A,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Vice-Président,H. Saulces de Freycinet,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,A. Dewandre,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,comte François de Sinçay,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Joseph Van Oirbeek,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,N. Dessard,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,prince A. de Ligue,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Robert Van Cauwenberghe,1948
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Président,Gaston Biaisé,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,André Bourgeois,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Baron Yves del Marmol,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Gérard Nagelmackers,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Jean Van Marcke de Lummen,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,le Vicomte Antoine Audren de Kerdrel,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Commissaire,Philippe Henry de Frahan,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Vice-Président,Noel Dessard,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur Directeur General,Joseph Van Oirbeek,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Albert Dewandre,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,comte François de Sinçay,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Henri Aron,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,le Prince Albert de Ligne,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Pierre Lion,1953
Société de mines et Fonderies de Zinc de la Vieille Montagne,https://dfih.fr/issuers/778,Administrateur,Robert Van Cauwenberghe,1953
Société de Recherches et Forages,https://dfih.fr/issuers/10570,Administrateur,Bondonneau,1927
Société de Recherches et Forages,https://dfih.fr/issuers/10570,Administrateur,F. Moumont,1927
Société de Recherches et Forages,https://dfih.fr/issuers/10570,Administrateur,H. Saulces de Freycinet,1927
Société de Recherches et Forages,https://dfih.fr/issuers/10570,Administrateur,Joseph Chailley-Bert,1927
Société de Recherches et Forages,https://dfih.fr/issuers/10570,Administrateur,Renevey,1927
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur Délégué,J. Granjon,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur Délégué,L. Pinchart,1933
Société de Tamera,https://dfih.fr/issuers/10894,Président,Ch. Bastit,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur,E. Raynal,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur,J. Saint,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur,Jean Brugère,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur,S.-H. O'Callaghan,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur,S.-N. Martyn,1933
Société de Tamera,https://dfih.fr/issuers/10894,Administrateur,T.-J Callaghan,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,E. Bellot,1912
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Albert Mathieu,1917
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,J. Chandon de Briailles,1917
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,L. Gamet,1917
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,C. Carrier,1927
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,J. Chandon-Moët,1927
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,O. d'Hespel,1927
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Président,le comte J. Chandon-Moet,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Vice-Président,O. d'Hespel,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,A. Delarue,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,H. Lenglin,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Jean Charmetant,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Jules Saurin,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,L. Viallet,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,P. Froment,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Paul Viellard,1933
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Président,Jules Saurin,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Vice-Président,O. d'Hespel,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Directeur Général,Saint-Martory,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,A. Delarue,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,H. Saint-Martory,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,L. Viallet,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Commissaire des comptes,Coanet,1940
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Mlle Jeanne Saurin,1945
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Paul Viellard,1945
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Commissaire des comptes,MM. Coanet,1945
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Président,H. Saint-Martory,1948
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,M. Mailfert,1948
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Mlle Jeanne Saurin,1948
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Commissaire des comptes,Desrousseaux,1948
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Commissaire des comptes,L. Cattoir,1948
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Vice-Président,L. Viallet,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Président directeur général,H. Saint-Martory,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,comte R. Chandon-Moët,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Général Aumeran,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,H. Lenglin,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,H. Mailfert,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Administrateur,Jean Charmetant,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Commissaire des comptes,Coanet,1953
Société des Fermes Françaises de Tunisie,https://dfih.fr/issuers/3853,Suppléant,G. Rossignol,1953
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,P. Sirot,1923
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,André Vincent,1927
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,Joseph Chailley-Bert,1927
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,P. Isnel,1927
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,A. Ferlet,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,A. Pacquement,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,E. Combeau,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,Henri Gaillochet,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,L. Reclus,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,Louis Vincent,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,P. Chailley-Bert,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,Paul conrad Theodore Harth,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,Vincent Forestier,1933
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,A. Ferlet,1940
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,E. Combeau,1940
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Commissaire des comptes,A. Binét,1940
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,A. Pacquement,1945
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,Henri Gaillochet,1945
Société des Mines de Douaria,https://dfih.fr/issuers/4522,Administrateur,L. Reclus,1945
